target,imp
FoxP3,0.11526410916507693
Lag3,2.359334951583327
CD4,43.407617677396345
CD16,39.9122974540319
CD56,2.533595002048885
OX40,0.35664499413262674
PD1,7.265682535001291
CD31,15.44821317677043
PD.L1,101.49008086179803
EGFR,0.8096891388095692
Ki67,3.8790806447306005
CD209,0.5575297728590063
CD11c,37.601283920506845
CD138,5.466407136833329
CD163,0.1502591463915327
CD68,17.23136054465643
CSF.1R,53.24474340855932
CD8,21.783517288987717
CD3,34.70237860654476
IDO,47.96072801141964
Keratin17,5.285225920258561
CD63,7.2989077383135825
CD45RO,61.223735621911494
CD20,17.330751087454445
p53,2.02601063903865
Beta.catenin,40.94687380432782
HLA.DR,81.08988864145671
CD11b,25.489363250376385
CD45,105.99510573678164
H3K9ac,20.393109262558145
Pan.Keratin,19.876609445257778
H3K27me3,18.59973734939649
phospho.S6,19.81496882674317
MPO,2.693622132461798
Keratin6,12.784477996882961
