target,imp
FoxP3,0.2883128613527862
CD4,1.1610351834910764
CD16,5.358445862089584
PD1,1.9166626016190178
CD31,1.3026083470015066
PD.L1,5.083875293190623
EGFR,23.85602134343252
Ki67,1.786557787740581
CD11c,1.2114308878109232
CD138,25.112227492985095
CD68,4.823632484597206
CSF.1R,6.131058962376342
CD8,3.8576821285242215
CD3,2.1445288344273807
IDO,0.09313559705975553
Keratin17,0.5169792493052728
CD63,3.078562035345348
CD45RO,6.068135651867576
CD20,0.3758672659811698
p53,0.5811474631500598
HLA.DR,5.014361321742889
CD11b,0.7142826042964963
CD45,5.5545487899849295
H3K9ac,7.005208201609987
Pan.Keratin,34.34165002834957
H3K27me3,6.629176554922644
phospho.S6,7.285903595230268
MPO,0.46147594885614796
Keratin6,18.280573509350923
HLA_Class_1,25.27289173570718
