target,imp
B7H3,2.4028669229099933
FoxP3,1.9463459889976014
Lag3,1.8596404294376854
CD4,2.849978063420559
CD16,3.9916119717482212
CD56,2.9168181060828484
OX40,3.625208500508852
PD1,4.566077431507221
CD31,1.981268859112907
PD.L1,3.1462911209509
EGFR,8.72785483436498
Ki67,7.737037192508387
CD209,2.143682194792611
CD11c,3.3882346814977025
CD138,7.799629464549826
CD163,1.6992625254318678
CD68,2.2123294390595207
CSF.1R,2.843227121347846
CD8,2.2405628593738682
CD3,1.7223242464459252
IDO,1.313296576443755
Keratin17,6.805784958440057
CD63,3.433871822306526
CD45RO,2.2369675055718075
CD20,2.3903402778537512
p53,3.9412684941559535
Beta.catenin,13.563610310847876
HLA.DR,4.42521135924446
CD11b,2.172940305055987
CD45,3.020336374116921
Pan.Keratin,5.725484131746356
H3K27me3,5.560357147400164
phospho.S6,8.195912539101778
MPO,4.6342275539034725
Keratin6,5.765444877547699
HLA_Class_1,10.226780361449514
