target,imp
Lag3,0
CD4,0.6177526096988336
CD16,0.9366651127056896
CD56,0.0120716736872243
PD1,0.17026164339142894
CD31,8.919654462358729
PD.L1,1.0306191859680915
EGFR,0.3062004634925687
CD209,0.5165930794496126
CD11c,0.1734852507149581
CD68,1.204599413155011
CSF.1R,1.0881570258474484
CD8,0.3391872862464126
CD3,0.07869133973626367
IDO,0.9857719718771334
CD63,3.37090308362076
CD45RO,0.45329297112479866
CD20,0.30870745537968514
Beta.catenin,8.036942593642113
HLA.DR,1.3210748538503203
CD45,0.8746494546193869
H3K9ac,2.6925244560436585
Pan.Keratin,0.03277464449681213
H3K27me3,1.301296470533459
phospho.S6,0.03762470792844558
MPO,12.18920628298418
Keratin6,0.36746599923212786
HLA_Class_1,3.5955307444675593
