target,imp
Class_B,26.32028925619136
Class_CD3.T,30.724231475855344
Class_CD4.T,32.3734242172538
Class_CD8.T,34.8142396640664
Class_DC.Mono,41.94550918206688
Class_Mesenchymal,37.741542535563354
Class_Mono.Neu,31.071916386032107
Class_Neutrophils,25.25210118799623
Class_Other.immune,42.94635202666553
Class_Tumor,51.57265817024839
