target,imp
B7H3,0.25020245171780625
FoxP3,0.6213491519207434
Lag3,0.25102177575785484
CD4,0.9355288732542504
CD16,0.267693899490416
CD56,0.09104693961420755
OX40,0.4785303269107458
PD1,1.0800107182852372
CD31,0.6345577385360016
PD.L1,1.248577284900191
EGFR,0.5114187655397449
Ki67,0.7703139776691448
CD209,0.5643092128224556
CD11c,1.258564671734879
CD138,0.46457346448269654
CD163,0.22471658031720346
CD68,0.13661096031710085
CD8,1.516570282210287
CD3,1.5047210491638876
IDO,1.4583281101181669
Keratin17,2.2496382915393225
CD63,0.22914303429543778
CD45RO,0.47732794420611246
CD20,0.465760101763875
p53,2.78821403295764
Beta.catenin,0.44843146655977134
HLA.DR,1.0683625196858888
CD11b,1.0066840392812082
CD45,0.7473074956219857
H3K9ac,2.7971190819121166
Pan.Keratin,1.222595339746922
H3K27me3,0.935872865629876
phospho.S6,0.5085883114758037
MPO,0.682532628604055
Keratin6,0.10403919408797624
HLA_Class_1,0.17997045394547506
