target,imp
B7H3,1.7135617462440336
FoxP3,2.4923428438041064
Lag3,2.412529131726736
CD4,2.5543345783606473
CD16,3.400589709869781
CD56,2.244762506526069
OX40,2.125890163000092
PD1,1.8891201956701773
CD31,4.777591232407179
PD.L1,6.791452446577088
EGFR,5.362354150536478
Ki67,3.5149958688521408
CD209,6.997532932839472
CD11c,7.755642136864008
CD138,6.39878096578733
CD163,1.9164794340585425
CD68,5.001456440214193
CSF.1R,2.119212675815179
CD8,2.616645232210057
CD3,3.511614698320704
IDO,5.863268252723169
Keratin17,5.026132907513777
CD63,6.583777039270887
CD20,2.039138894740099
p53,3.893569387318189
Beta.catenin,5.5724803559579685
HLA.DR,3.7899452900499244
CD11b,3.0220922800369947
CD45,4.058304799093409
H3K9ac,5.813960201587525
Pan.Keratin,4.362711938396072
H3K27me3,4.385640711323521
phospho.S6,4.9211051210609495
MPO,4.618586004625435
Keratin6,3.9615324832073777
HLA_Class_1,3.9931234002353193
