target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Class_B 0.416767033140023 0 0.294493026252601 49.690491531391 2.24574316095966e-09 3.26838384019154e-09
Class_CD3.T 0.235678511028451 0 0.233074332409279 2.17814319869859 0.372626970933536 0.000904472161262216
Class_CD4.T 0.211660691536604 0 0.206338920935109 4.69291575746276 0.276286834082439 0.000897706442404697
Class_CD8.T 0.180412664756063 0 0.178807037136077 1.80151801574808 0.351801103012017 0.00146446611948144
Class_DC.Mono 0.181146022760845 0 0.178057820148248 3.26073392820387 0.37259100145695 0.00207194457179418
Class_Macrophages 0.22640422808094 0 0.223024250103096 2.59074585671454 0.386064270721528 0.000507156063652861
Class_Other.immune 0.199117666681291 0 0.198303988050728 0.801865959890742 0.453367748460199 0.00663828614404681
Class_Tumor 0.499917379245193 0 0.436800372236348 23.5339281722175 3.59214651156766e-09 2.12839109124068e-09
