target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Class_B 0.259938356465247 0 0.229793807099522 21.7377600797726 6.62559223728328e-05 6.97767018316308e-07
Class_CD3.T 0.162348158648347 0 0.159983471254036 2.69283711759901 0.362587868251103 0.000173980048506139
Class_CD4.T 0.318152956232404 0 0.290545257367218 16.4003236899451 4.7415226695421e-05 4.97482627342471e-08
Class_CD8.T 0.274925509977736 0 0.264180444933565 7.44856672434613 0.0676893933981848 3.09127364113182e-06
Class_DC.Mono 0.134508212808785 0 0.133084765067141 2.15267879521018 0.43702582643735 0.00600899316122639
Class_Neutrophils 0.123170022757418 0 0.120978005798376 4.26401945405143 0.427419314280192 0.00191899930200742
Class_Macrophages 0.273710333650226 0 0.26752711183502 4.28529575408744 0.171698680419171 0.000321850184166888
Class_Tregs 0.144468272925078 0 0.143872975767237 0.87375911679326 0.471624050148743 0.0407582065036037
Class_Tumor 0.49948645853164 0 0.390064349492345 38.9100728676844 1.21762943391816e-12 7.16003219493053e-13
