target,imp
CD16,0.6861686669877131
EGFR,0.03461490058805492
CD11c,0.7160354321340862
CD138,1.158259613208305
CD68,1.2908271623641843
CD8,0.5571723160525803
Keratin17,0.03009233411573336
CD63,5.973307399711697
Beta.catenin,0.48705861498100084
HLA.DR,0.04800370746168122
CD11b,10.441253150225059
CD45,11.811852061630686
H3K9ac,1.4318148421852017
Pan.Keratin,0.530204592365166
H3K27me3,1.51294966129594
phospho.S6,0.8615330402107605
MPO,3.5901970412674187
Keratin6,0.4960411022070532
HLA_Class_1,1.2436210567373118
