target,imp
FoxP3,0.024998136903356095
Lag3,0.006184963999845801
CD4,2.3181487674288865
CD16,2.2987564509907568
CD56,1.0539526816666645e-4
OX40,0.05930880421211517
PD1,1.3847663046675296
CD31,2.4197172660205268e-5
PD.L1,0.5247286653462285
Ki67,0.40451686141455556
CD209,0.22785321875170672
CD11c,1.2550798544715525
CD138,1.5616987061819483
CD68,1.2752789176446575
CSF.1R,0.02280908665037901
CD8,2.1402182007384063
CD3,1.2997811800606123
IDO,0.3301358056099415
Keratin17,0.9770332315391569
CD63,2.7458463551370524
CD45RO,1.6294650550335232
CD20,6.803235449982114e-4
p53,0.0010990913945499203
Beta.catenin,6.337922099114758
HLA.DR,1.3247865820901825
CD11b,0.1823662414444126
CD45,3.5470944321298337
H3K9ac,2.0482231107529203
Pan.Keratin,0.6320301586673606
H3K27me3,1.5499563088528172
phospho.S6,3.1689908508647293
MPO,0.003904355912097281
Keratin6,1.8035186679597306
HLA_Class_1,4.480251983506517
