target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Class_CD3.T 0.189702772452695 0 0.185667434302986 4.03595278896995 0.259906627312208 0.00102519444218298
Class_CD4.T 0.229232801576158 0 0.219195623052273 8.3284235499043 0.0483345954210622 0.000118603603509313
Class_DC.Mono 0.181950750759141 0 0.172435333083051 9.61193947863334 0.179645282358818 7.60265801159905e-05
Class_CD8.T 0.244247129079441 0 0.239470698993029 3.61055413602323 0.320270285370863 0.0012946888737043
Class_Macrophages 0.401992650511442 0 0.361360109424354 18.7378670005516 3.74607548621868e-06 1.06404068921173e-07
Class_Mono.Neu 0.159497748478984 0 0.159007964525708 0.681303226217588 0.483230194363414 0.00449078309656123
Class_Neutrophils 0.136616640043644 0 0.133912850606012 3.95655687228307 0.397579431428089 0.00107559106492361
Class_Other.immune 0.241998476784996 0 0.228202878988068 10.5944977965498 0.0947040098507723 1.39916434751385e-05
Class_Tumor 0.496714838377611 0 0.296432339222168 64.3213195098998 2.6816767994688e-14 3.75383785855056e-15
