target,imp
FoxP3,0.28781866436115994
Lag3,3.0980610309913965
CD4,6.195826948009218
CD16,16.523777533545726
CD56,0.20701523237714187
OX40,0.8581978490625104
PD1,4.445027392385506
CD31,3.6946576569868483
PD.L1,7.858377019089525
EGFR,96.8715669303297
Ki67,1.4787202634729368
CD209,0.5084777642419576
CD11c,11.866560023190665
CD138,6.198966923415082
CD163,0.06506684218328605
CD68,15.396160956532267
CSF.1R,8.220985556592359
CD8,16.018174020222922
CD3,6.670929769936071
IDO,5.136543771076685
Keratin17,2.498943262124439
CD63,21.49148549566847
CD45RO,11.836398120013964
CD20,2.4546786122451163
p53,1.5278480795395608
Beta.catenin,90.1952239145766
HLA.DR,21.06065387716994
CD11b,7.736162801768163
CD45,11.583405480935692
H3K9ac,20.945286620733476
H3K27me3,26.636567830183953
phospho.S6,14.060135979444322
MPO,5.7951849673216405
Keratin6,133.05094905255095
HLA_Class_1,15.773477441691005
