target intra.RMSE intra.R2 multi.RMSE multi.R2 p.RMSE p.R2
Class_B 0.130613607023353 0 0.0876265076089214 53.9785630207624 9.35681928818001e-05 5.43361179984232e-07
Class_CD3.T 0.123065533781482 0 0.122660539690331 0.61705657126166 0.483930518722343 0.0154188534056156
Class_CD4.T 0.455089431518658 0 0.419056765005061 15.0892389648801 4.05782040802368e-11 3.53655968292473e-09
Class_DC 0.167573463384091 0 0.164261520231998 3.91403345227731 0.339464257358636 0.00188538051594503
Class_DC.Mono 0.173206689601144 0 0.169840719554482 4.05987018138625 0.303353039837707 0.00110240285844602
Class_CD8.T 0.456691391815985 0 0.415520610940956 17.0375835359576 5.07681513286473e-09 4.56092891139505e-09
Class_Macrophages 0.237434801165612 0 0.217516965634402 15.7653246535738 0.00131803208172023 2.71771427740763e-07
Class_NK 0.157744064437302 0 0.154064242938943 4.40819726132118 0.318912543596722 0.0116664614318556
Class_Tumor 0.402752316230376 0 0.23166584398728 66.8392222683424 4.04747489196284e-19 1.2641965791944e-15
