target,imp
B7H3,5.135928313938197
FoxP3,5.749764392886021
Lag3,7.164935729177642
CD4,11.329621111178822
CD16,9.590931749201836
CD56,10.999853683638499
OX40,5.401743984322572
PD1,7.918966351097198
CD31,27.56310995023598
PD.L1,5.840056538635121
EGFR,5.37532256877954
Ki67,25.281494818547344
CD209,9.24090666909637
CD11c,9.00004889271715
CD138,23.24355291348828
CD163,6.265564900982309
CD68,18.39993177298895
CSF.1R,7.175018963691234
CD8,11.377492569031466
CD3,13.136369945267829
IDO,8.842430087836528
Keratin17,6.131962730929206
CD63,28.377165275758934
CD45RO,12.490723546186292
CD20,21.407547589470024
p53,6.648254400831114
Beta.catenin,7.790870157266336
HLA.DR,17.69665566172426
CD11b,8.04077719126568
CD45,15.396542338564462
H3K9ac,32.82069872314668
Pan.Keratin,32.66762414541317
H3K27me3,37.58408478020744
MPO,9.687052428676811
Keratin6,29.479112894588035
HLA_Class_1,19.823030682928046
