target,imp
Lag3,3.1923901561509433
CD4,18.549911990332962
CD16,70.06635157981391
CD56,6.249306333250056
PD1,1.3670345215685002
CD31,43.983580715058096
PD.L1,6.307775976841099
EGFR,0.6803269706501516
Ki67,9.109007924468168
CD209,6.045302683899388
CD11c,13.105508029203282
CD138,20.42315889189183
CD68,62.215246193561
CSF.1R,12.154582486284655
CD8,24.52634628306492
CD3,53.006223756535356
IDO,16.352968202444153
Keratin17,3.1935799281113177
CD63,31.197424461294723
CD45RO,59.07941835994873
CD20,13.76216890808945
Beta.catenin,51.43425293999084
HLA.DR,108.52279548242565
CD11b,87.90971786776475
CD45,55.810641566489274
H3K9ac,597.5207246798615
Pan.Keratin,64.5477211374484
phospho.S6,349.4348759219663
MPO,21.2015898623191
Keratin6,31.87846902622143
HLA_Class_1,57.5994735370186
