target,imp
B7H3,18.248983500439625
FoxP3,10.505507473578216
Lag3,20.357618311068908
CD4,14.60038532561888
CD16,25.237247099284108
CD56,17.10632087356392
OX40,19.010209808946065
PD1,26.056970000241225
CD31,15.665556405740482
EGFR,38.30196115735023
Ki67,37.16967383423116
CD209,12.961357511967279
CD11c,17.16722177893103
CD138,15.687379459357464
CD163,24.721661217508686
CD68,21.273238019413203
CSF.1R,16.29162120459357
CD8,18.357197305105668
CD3,14.081533687421251
IDO,27.499564706540415
Keratin17,14.96635474878801
CD63,20.43441848666694
CD45RO,14.951814336375785
CD20,14.018983646305403
p53,21.224219884557918
Beta.catenin,25.880537739298937
HLA.DR,15.649327807109541
CD11b,24.878455150776116
CD45,21.071654311792923
H3K9ac,35.873169827203554
Pan.Keratin,34.631412658597526
H3K27me3,39.90299125617463
phospho.S6,22.156146102597372
MPO,16.866344535998074
Keratin6,28.42369921655818
HLA_Class_1,29.575539540646183
