target,imp
B7H3,341.0647217165084
Lag3,394.14342163756805
CD4,394.50607645229627
CD16,389.20636491620246
CD56,452.3286967827774
OX40,383.0333050708058
PD1,524.6782546451786
CD31,371.76499996072266
PD.L1,380.7183628664953
EGFR,407.4364385714999
Ki67,550.8081913811783
CD209,346.60240410223895
CD11c,503.0521902766626
CD138,409.6245391328972
CD163,452.6100533804466
CD68,358.4579451429403
CSF.1R,311.39444078863386
CD8,380.88439587429747
CD3,294.1883937443767
IDO,497.0957921730527
Keratin17,459.4458174049318
CD63,585.2102664665949
CD45RO,335.91683356554006
CD20,291.1399259834088
p53,293.53499990715443
Beta.catenin,468.24108728883306
HLA.DR,429.6956514675957
CD11b,308.31189378994463
CD45,323.25500873836586
H3K9ac,464.2000918781208
Pan.Keratin,450.3781675350663
H3K27me3,447.39667495810494
phospho.S6,464.41394927084855
MPO,407.9755402479779
Keratin6,405.2923691648565
HLA_Class_1,384.78371031756507
